# t	p	dpdt	w	dwdt	ctrl	T	V
34.5007	-0.00870092	-0.00670569	-3.81895	-0.138111	0	0.0146451	196.193
34.5343	-0.00910503	-0.0174279	-3.82229	-0.0601407	0	0.00921896	196.192
34.5678	-0.00987789	-0.0288322	-3.82304	0.0010625	0	0.00819104	196.19
34.6014	-0.0110521	-0.0414123	-3.82301	0.0010625	0	0.0169744	196.188
34.6349	-0.0126739	-0.0556617	-3.82295	0.00357696	0	0.030193	196.184
34.6684	-0.014806	-0.0721383	-3.82268	0.0142051	0	0.0480518	196.178
34.702	-0.0175516	-0.0916272	-3.82187	0.0355255	-10	0.0716311	196.17
34.7356	-0.0172378	0.11038	-3.83747	-0.959409	0	0.204559	196.171
34.7692	-0.0138536	0.0916759	-3.8677	-0.841982	0	0.16523	196.181
34.8028	-0.0110379	0.0767195	-3.89417	-0.738289	0	0.132097	196.188
34.8363	-0.00866929	0.0648685	-3.91746	-0.652124	0	0.106773	196.193
34.8699	-0.0066546	0.0556589	-3.93816	-0.585158	0	0.0890305	196.196
34.9034	-0.00490907	0.048704	-3.95691	-0.534583	0	0.0767554	196.198
34.937	-0.003364	0.0437309	-3.97419	-0.498419	0	0.0685709	196.199
34.9706	-0.00195458	0.0405315	-3.9905	-0.475151	0	0.0635667	196.2
35.0042	-0.000623343	0.0389791	-4.00624	-0.463862	0	0.0612124	196.2
35.0378	0.000683239	0.0390152	-4.0218	-0.462568	0	0.0607161	196.2
35.0713	0.0020157	0.040639	-4.03733	-0.462568	0	0.0590053	196.2
35.1049	0.00343066	0.0439167	-4.05286	-0.462568	0	0.0557124	196.199
35.1384	0.00497957	0.0489607	-4.06834	-0.462568	0	0.051065	196.198
35.1719	0.00673482	0.0560047	-4.08386	-0.462568	0	0.0454267	196.196
35.2055	0.00876146	0.0653121	-4.09937	-0.462568	0	0.0394992	196.192
35.2391	0.0111508	0.0773041	-4.11492	-0.462568	0	0.0344175	196.188
35.2726	0.0139816	0.0923709	-4.13047	-0.468094	0	0.0328992	196.181
35.3062	0.0173936	0.111254	-4.14649	-0.487232	0	0.0375485	196.17
35.3398	0.0215116	0.134638	-4.16341	-0.52273	0	0.0501074	196.155
35.3733	0.026492	0.163397	-4.1818	-0.577808	0	0.0730941	196.131
35.4068	0.0325296	0.198628	-4.20238	-0.656393	0	0.110264	196.096
35.4403	0.0398951	0.241868	-4.22611	-0.763732	10	0.167507	196.044
35.474	0.0451301	0.0706397	-4.23536	0.196342	0	0.126524	196
35.5076	0.048431	0.126577	-4.23292	-0.040312	10	0.140726	195.97
35.5413	0.0499414	-0.0366256	-4.21981	0.811943	0	0.257199	195.955
35.5749	0.0497144	0.0231019	-4.19696	0.546009	0	0.219699	195.958
35.6085	0.051501	0.0836018	-4.1831	0.277433	10	0.204878	195.94
35.6421	0.0516258	-0.0761427	-4.15977	1.1112	0	0.39911	195.939
35.6758	0.0500933	-0.0152509	-4.12694	0.841133	0	0.340205	195.954
35.7094	0.050593	0.0450474	-4.10314	0.57318	0	0.304136	195.949
35.7431	0.0531484	0.107182	-4.08843	0.298614	10	0.291768	195.923
35.7766	0.0541094	-0.0496632	-4.06461	1.12111	0	0.493567	195.913
35.8103	0.0535239	0.0147776	-4.03163	0.83824	0	0.438117	195.919
35.8439	0.0551038	0.079616	-4.00823	0.554101	10	0.408445	195.902
35.8775	0.055171	-0.0755952	-3.9759	1.3709	0	0.676896	195.901
35.911	0.053729	-0.0106778	-3.93471	1.08654	0	0.604114	195.917
35.9446	0.0544524	0.0539033	-3.90297	0.803315	10	0.556928	195.909
35.9782	0.0536403	-0.10249	-3.86225	1.62423	0	0.891104	195.918
36.0117	0.0512611	-0.0400046	-3.81248	1.34868	0	0.800893	195.942
36.0453	0.0509458	0.0212095	-3.77166	1.07742	10	0.734248	195.945
36.079	0.04894	-0.140833	-3.72124	1.92014	0	1.14577	195.965
36.1126	0.0451608	-0.0844654	-3.66092	1.66639	0	1.03618	196
36.1463	0.0432165	-0.0314556	-3.60893	1.42468	0	0.947146	196.017
36.1799	0.0430287	0.020251	-3.56501	1.1877	0	0.876068	196.018
36.2134	0.04458	0.0726031	-3.52919	0.948557	10	0.822779	196.005
36.247	0.0441863	-0.0961187	-3.48275	1.81571	0	1.20821	196.008
36.2807	0.0418297	-0.0445931	-3.42572	1.57943	0	1.11044	196.028
36.3142	0.0411689	0.00504814	-3.37662	1.35005	0	1.02993	196.034
36.3477	0.0421695	0.0548623	-3.33522	1.12006	10	0.965675	196.026
36.3811	0.0411433	-0.116442	-3.28313	1.99565	0	1.3973	196.034
36.4147	0.0380416	-0.0690591	-3.21992	1.77442	0	1.2896	196.058
36.4483	0.0364769	-0.0243403	-3.16385	1.56269	0	1.19698	196.069
36.482	0.0363954	0.01948	-3.11474	1.3541	0	1.11772	196.07
36.5156	0.0377952	0.0640311	-3.07273	1.14295	10	1.05201	196.06
36.5491	0.0369801	-0.112862	-3.01942	2.03967	0	1.49534	196.066
36.5827	0.0339123	-0.0703406	-2.95434	1.83593	0	1.38706	196.087
36.6163	0.0322223	-0.0306741	-2.89598	1.64253	0	1.29183	196.098
36.6499	0.0318393	0.00779957	-2.84397	1.45339	0	1.20772	196.101
36.6834	0.0327456	0.046474	-2.79843	1.26368	10	1.13467	196.095
36.7169	0.0312322	-0.137126	-2.74067	2.18526	0	1.61645	196.104
36.7504	0.0272358	-0.102119	-2.67043	2.00886	0	1.50355	196.127
36.784	0.0243341	-0.0711257	-2.60567	1.84683	0	1.40125	196.142
36.8176	0.0224265	-0.0430826	-2.54632	1.69563	0	1.30776	196.151
36.8511	0.0214263	-0.0167546	-2.49189	1.5506	0	1.22132	196.155
36.8847	0.0212955	0.00894503	-2.44219	1.40777	0	1.14115	196.156
36.9183	0.0220295	0.0349595	-2.39737	1.26388	0	1.06748	196.152
36.9518	0.0236577	0.0623981	-2.35743	1.1148	0	1.00063	196.145
36.9854	0.0262517	0.0924117	-2.32258	0.956301	10	0.941752	196.132
37.019	0.0261473	-0.0986513	-2.27455	1.90588	0	1.34331	196.133
37.0526	0.0233452	-0.0689557	-2.21328	1.74864	0	1.24713	196.147
37.0862	0.0214843	-0.0419429	-2.15691	1.60095	0	1.15873	196.155
37.1199	0.0205016	-0.0166477	-2.10542	1.4595	0	1.07719	196.159
37.1535	0.0203562	0.00797414	-2.05863	1.32049	0	1.00179	196.159
37.1871	0.0210399	0.03287	-2.01661	1.18059	0	0.93258	196.157
37.2211	0.0225988	0.0593608	-1.97903	1.03442	0	0.869305	196.15
37.2547	0.0250705	0.0880525	-1.94678	0.88068	10	0.814198	196.138
37.2883	0.0247895	-0.104831	-1.90111	1.8373	0	1.19633	196.14
37.322	0.0217419	-0.0768098	-1.84183	1.68597	0	1.10449	196.154
37.3555	0.0195904	-0.052018	-1.78769	1.54657	0	1.02085	196.162
37.389	0.0182315	-0.0293129	-1.73806	1.41471	0	0.943518	196.167
37.4226	0.0176109	-0.0077407	-1.69267	1.28685	0	0.871551	196.17
37.4561	0.0177062	0.013451	-1.65167	1.16052	0	0.804987	196.169
37.4896	0.0185174	0.0351679	-1.61495	1.03233	0	0.743697	196.166
37.5231	0.0200751	0.0582794	-1.58263	0.899116	0	0.688148	196.16
37.5566	0.0224515	0.0838191	-1.55481	0.756937	0	0.6391	196.151
37.5901	0.0257263	0.112637	-1.53203	0.603043	10	0.598495	196.135
37.6237	0.0262932	-0.0787577	-1.4958	1.55397	0	0.900799	196.132
37.6572	0.0241669	-0.048494	-1.44639	1.3947	0	0.822906	196.143
37.6906	0.023021	-0.0202499	-1.4023	1.24286	0	0.753044	196.148
37.7242	0.0228038	0.00724667	-1.36313	1.09362	0	0.690021	196.149
37.7579	0.0235172	0.0352029	-1.32879	0.94242	0	0.633545	196.146
37.7913	0.0251765	0.0643433	-1.29985	0.787337	0	0.584921	196.138
37.8249	0.0278583	0.0961426	-1.27618	0.622502	10	0.544867	196.124
37.8583	0.0279255	-0.0921107	-1.23967	1.56077	0	0.849809	196.124
37.8918	0.0253861	-0.0602234	-1.19026	1.39573	0	0.771592	196.137
37.9255	0.0238615	-0.0305152	-1.14587	1.23819	0	0.701434	196.144
37.9591	0.0233146	-0.00214464	-1.10683	1.08566	0	0.639001	196.147
37.9927	0.0237157	0.0261164	-1.07293	0.933572	0	0.583676	196.145
38.0263	0.0250831	0.0554783	-1.04414	0.777416	0	0.53565	196.138
38.0598	0.0274661	0.0870148	-1.02077	0.613491	10	0.496171	196.126
38.0936	0.0271899	-0.103459	-0.984111	1.56193	0	0.802691	196.127
38.1272	0.0242418	-0.072548	-0.934365	1.4002	0	0.724738	196.142
38.1608	0.0222805	-0.0445768	-0.889876	1.24914	0	0.655384	196.151
38.1945	0.0212234	-0.01831	-0.850199	1.10405	0	0.592922	196.156
38.2281	0.0210359	0.00711205	-0.815484	0.962222	0	0.537102	196.157
38.2616	0.0217025	0.0327723	-0.785594	0.819623	0	0.487638	196.154
38.2953	0.0232551	0.0598393	-0.760488	0.671773	0	0.444761	196.147
38.3288	0.0257475	0.0892445	-0.740541	0.515592	10	0.409849	196.135
38.3624	0.0255216	-0.102741	-0.7072	1.46886	0	0.688758	196.136
38.3961	0.0225587	-0.0737773	-0.660367	1.31409	0	0.616485	196.15
38.4297	0.020522	-0.0478756	-0.618655	1.17054	0	0.552395	196.159
38.4633	0.0193201	-0.0239108	-0.581635	1.03401	0	0.494886	196.163
38.4969	0.0189045	-0.000946229	-0.549176	0.901175	0	0.443263	196.165
38.5304	0.019256	0.021974	-0.521168	0.768516	0	0.397205	196.164
38.5641	0.0203936	0.0458623	-0.497585	0.632183	0	0.356793	196.159
38.5976	0.0223579	0.0715488	-0.478734	0.489449	0	0.322994	196.151
38.6311	0.025218	0.100015	-0.464879	0.336818	10	0.297132	196.138
38.6647	0.0253413	-0.092659	-0.437457	1.29295	0	0.526243	196.137
38.6983	0.0227246	-0.063806	-0.396686	1.13876	0	0.463371	196.149
38.7318	0.0210324	-0.0375751	-0.360985	0.994159	0	0.408323	196.157
38.7654	0.0201888	-0.0127545	-0.329906	0.854467	0	0.359606	196.16
38.7991	0.0201687	0.0115543	-0.303478	0.71662	0	0.316898	196.16
38.8327	0.0209705	0.0363099	-0.281724	0.577196	0	0.280233	196.157
38.8662	0.0226223	0.0624862	-0.264762	0.432713	0	0.250155	196.15
38.8999	0.0251989	0.091255	-0.252767	0.278717	0	0.227706	196.138
38.9335	0.0287987	0.123688	-0.246167	0.111494	10	0.214962	196.119
38.9671	0.0298033	-0.0636488	-0.226693	1.04744	0	0.377381	196.113
39.0006	0.0282568	-0.0288059	-0.194506	0.871517	0	0.325667	196.122
39.0342	0.0278567	0.00491004	-0.168119	0.699622	0	0.283185	196.124
39.0678	0.0285886	0.0388155	-0.14751	0.527053	0	0.249646	196.12
39.1013	0.0304761	0.074201	-0.132803	0.349243	10	0.22575	196.109
39.135	0.0298346	-0.112462	-0.105343	1.28321	0	0.455127	196.113
39.1686	0.0266319	-0.0784989	-0.0651038	1.11036	0	0.391191	196.13
39.2023	0.0245163	-0.047731	-0.0304974	0.949109	0	0.337074	196.141
39.2359	0.0233997	-0.0188915	-0.00118147	0.794837	0	0.290994	196.146
39.2694	0.0232354	0.00904769	0.0228996	0.644065	0	0.252272	196.147
39.303	0.0240159	0.0374988	0.0420078	0.491183	0	0.220409	196.143
39.3367	0.0257757	0.067467	0.0558905	0.332809	0	0.196222	196.135
39.3702	0.0285726	0.100025	0.0642689	0.165264	10	0.181167	196.12
39.4037	0.0287744	-0.0879513	0.0855598	1.1034	0	0.358952	196.119
39.4374	0.0263826	-0.0547915	0.119776	0.933492	0	0.304777	196.132
39.471	0.0250655	-0.0238657	0.148409	0.771705	0	0.259591	196.138
39.5046	0.0247679	0.00610061	0.17168	0.613385	0	0.222269	196.14
39.538	0.0254737	0.036199	0.18957	0.454773	0	0.192682	196.136
39.5716	0.0272124	0.0678091	0.202093	0.290595	0	0.171216	196.127
39.6051	0.03005	0.102107	0.208952	0.11674	10	0.159413	196.111
39.6386	0.030359	-0.0835857	0.228424	1.04592	0	0.322005	196.11
39.6721	0.0281542	-0.0485684	0.26046	0.869502	0	0.270553	196.122
39.7057	0.0270835	-0.0153768	0.286805	0.699507	0	0.228476	196.128
39.7393	0.0271141	0.0172009	0.307492	0.531724	0	0.195032	196.128
39.7727	0.0282386	0.0502958	0.32245	0.362329	0	0.170367	196.122
39.8063	0.030516	0.0856116	0.331673	0.184607	10	0.155226	196.109
39.8398	0.0302753	-0.100028	0.353433	1.11383	0	0.336944	196.11
39.8735	0.0275027	-0.0652702	0.387932	0.938094	0	0.281787	196.126
39.9069	0.0258593	-0.0333581	0.416518	0.77298	0	0.236646	196.134
39.9405	0.0252568	-0.00263912	0.43977	0.611957	0	0.199582	196.137
39.9741	0.02568	0.0279439	0.457619	0.451474	0	0.170361	196.135
40.0077	0.0271461	0.059673	0.470032	0.286808	0	0.149285	196.128
40.0414	0.0297254	0.0939298	0.476797	0.112824	10	0.137601	196.113
40.075	0.0297343	-0.0934035	0.49637	1.04945	0	0.301069	196.113
40.1087	0.0271737	-0.0591361	0.52876	0.875447	0	0.249489	196.128
40.1423	0.0257273	-0.0274012	0.555342	0.710823	0	0.207522	196.135
40.1758	0.0253235	0.00325176	0.576496	0.550082	0	0.173683	196.137
40.2094	0.0259462	0.0340133	0.592249	0.388985	0	0.147694	196.134
40.243	0.027626	0.0662303	0.60255	0.222487	0	0.130009	196.125
40.2766	0.0304289	0.101107	0.607103	0.0463864	10	0.122161	196.109
40.3101	0.0307141	-0.0840023	0.624167	0.973237	0	0.264656	196.107
40.3437	0.0284943	-0.0483966	0.653876	0.79444	0	0.216816	196.12
40.3773	0.0274361	-0.0147675	0.677689	0.622825	0	0.178755	196.126
40.411	0.0274952	0.0182949	0.695794	0.453216	0	0.149473	196.126
40.4446	0.0286731	0.0520468	0.708147	0.281186	0	0.12909	196.119
40.4783	0.0310235	0.0879836	0.714614	0.101135	10	0.118612	196.106
40.5118	0.0308705	-0.0971327	0.733565	1.02863	0	0.27683	196.107
40.5455	0.0282074	-0.061581	0.765161	0.849998	0	0.226004	196.122
40.5791	0.0266966	-0.0285574	0.790881	0.680563	0	0.185184	196.13
40.6126	0.0262731	0.00319054	0.81092	0.515936	0	0.153089	196.132
40.6462	0.0269153	0.0351611	0.825482	0.350358	0	0.129134	196.129
40.6798	0.0286514	0.0685416	0.834407	0.17969	0	0.113983	196.119
40.7134	0.0315447	0.104609	0.837444	0.0011319	10	0.109905	196.102
40.7469	0.0319639	-0.0795363	0.852989	0.925077	0	0.239774	196.1
40.7805	0.0299248	-0.0424308	0.880911	0.740989	0	0.194283	196.112
40.8141	0.0290975	-0.0069652	0.902809	0.56274	0	0.158985	196.117
40.8476	0.0294524	0.0281785	0.918732	0.385714	0	0.133223	196.115
40.8812	0.0310016	0.0644485	0.928657	0.204623	0	0.11729	196.106
40.9149	0.0338169	0.103414	0.932364	0.0136565	10	0.112693	196.088
40.9483	0.034248	-0.077583	0.948099	0.925511	0	0.244258	196.085
40.9819	0.0323206	-0.0376801	0.975872	0.731289	0	0.198166	196.098
41.0154	0.0317025	0.000705237	0.997231	0.542558	0	0.163438	196.101
41.0491	0.032374	0.0392893	1.01232	0.35289	0	0.139359	196.097
41.0827	0.0343572	0.0792944	1.02092	0.158291	10	0.126833	196.084
41.1162	0.0339852	-0.10158	1.04149	1.06975	0	0.298181	196.087
41.1497	0.0312428	-0.0625028	1.07413	0.878558	0	0.244049	196.104
41.1833	0.0297642	-0.0259043	1.10054	0.696279	0	0.201238	196.113
41.2169	0.0294927	0.00968912	1.12093	0.517585	0	0.168332	196.115
41.2505	0.0304201	0.0456867	1.1353	0.33741	0	0.14512	196.109
41.2841	0.032585	0.0835347	1.14353	0.150532	10	0.132515	196.096
41.3178	0.0323026	-0.10037	1.16415	1.07441	0	0.304504	196.098
41.3514	0.0295611	-0.0631946	1.19715	0.889949	0	0.250679	196.114
41.3849	0.0280266	-0.0286869	1.22403	0.715315	0	0.207602	196.123
41.4187	0.0276265	0.00487122	1.24525	0.543815	0	0.173484	196.125
41.4522	0.0283508	0.038454	1.26063	0.372479	0	0.148365	196.121
41.4859	0.0302322	0.0737076	1.2702	0.194926	10	0.13267	196.11
41.5194	0.0295793	-0.112757	1.29238	1.12749	0	0.318013	196.114
41.553	0.0263684	-0.0791923	1.32732	0.956217	0	0.262812	196.132
41.5867	0.0242217	-0.048717	1.3568	0.795957	0	0.217124	196.142
41.6202	0.023068	-0.0203525	1.38091	0.643581	0	0.179571	196.148
41.6539	0.0228493	0.00731362	1.40005	0.493519	0	0.148927	196.149
41.6875	0.0235621	0.0352377	1.41411	0.342589	0	0.125244	196.146
41.7211	0.0252349	0.0645925	1.42302	0.186469	0	0.109008	196.138
41.7547	0.0279291	0.0964961	1.42654	0.021213	10	0.101547	196.123
41.7882	0.0279966	-0.0924628	1.44307	0.963114	0	0.239598	196.123
41.8218	0.0254426	-0.0604331	1.47255	0.797461	0	0.193581	196.137
41.8554	0.023915	-0.0307448	1.49669	0.640136	0	0.156127	196.144
41.8889	0.0233615	-0.00237282	1.5156	0.487706	0	0.12625	196.146
41.9225	0.0237553	0.0259224	1.52941	0.335523	0	0.103417	196.145
41.956	0.0251127	0.0552597	1.53807	0.179569	0	0.0879502	196.138
41.9895	0.0274859	0.0867924	1.54137	0.0157097	10	0.0809169	196.126
42.023	0.027229	-0.102203	1.55764	0.956822	0	0.216969	196.127
42.0566	0.0243214	-0.0711838	1.58707	0.794643	0	0.171777	196.142
42.0901	0.0224146	-0.0432145	1.6111	0.643813	0	0.135387	196.151
42.1237	0.0214083	-0.016838	1.6303	0.498487	0	0.105938	196.155
42.1573	0.0212742	0.00882445	1.64464	0.355811	0	0.0829661	196.156
42.1907	0.0220001	0.0347315	1.65415	0.212458	0	0.0663977	196.153
42.2244	0.0236228	0.0621667	1.65881	0.0633292	0	0.0565963	196.145
42.2579	0.0261994	0.092044	1.65883	-0.0400039	10	0.0708778	196.133
42.2913	0.0260933	-0.0984117	1.67348	0.911368	0	0.195039	196.133
42.3249	0.0232935	-0.0687204	1.70144	0.754053	0	0.152734	196.147
42.3584	0.0214483	-0.0419247	1.7242	0.60745	0	0.118679	196.155
42.3919	0.0204678	-0.0167744	1.74219	0.466735	0	0.0913166	196.159
42.4255	0.0203166	0.0077336	1.75553	0.328281	0	0.0700239	196.16
42.4591	0.0209906	0.0325571	1.76422	0.188677	0	0.0547449	196.157
42.4927	0.0225201	0.0587384	1.76815	0.0440734	0	0.045923	196.15
42.5262	0.024962	0.0872488	1.76791	-0.039537	0	0.0631894	196.139
42.5599	0.0284272	0.119366	1.76549	-0.106643	10	0.09784	196.121
42.5934	0.0292809	-0.0682826	1.7778	0.83505	0	0.202165	196.116
42.6271	0.0275658	-0.0341203	1.80293	0.661525	0	0.162079	196.125
42.6607	0.0269719	-0.00133608	1.82232	0.492989	0	0.131055	196.129
42.6942	0.0274735	0.0313371	1.83605	0.324941	0	0.108608	196.126
42.7278	0.0290891	0.0652749	1.84408	0.15231	10	0.0951183	196.117
42.7613	0.028132	-0.122574	1.86488	1.08971	0	0.269279	196.122
42.7948	0.0245632	-0.0909892	1.89863	0.925664	0	0.21726	196.141
42.8284	0.0219839	-0.0630009	1.92717	0.774528	0	0.174496	196.153
42.862	0.020301	-0.0375916	1.95077	0.632796	0	0.139237	196.16
42.8956	0.0194432	-0.0137219	1.96971	0.496689	0	0.110311	196.163
42.9291	0.0193742	0.00959498	1.98412	0.362583	0	0.0871404	196.163
42.9628	0.0200953	0.0333866	1.99405	0.226577	0	0.0696346	196.16
42.9963	0.0216276	0.0584043	1.99931	0.0863759	0	0.0583882	196.154
43.0299	0.0240439	0.0858668	2	-0.0227996	0	0.0661884	196.143
43.0635	0.0274409	0.116822	1.99822	-0.0857293	10	0.10047	196.126
43.0971	0.0281837	-0.0724484	2.01136	0.862388	0	0.211715	196.122
43.1307	0.0263057	-0.0397058	2.03749	0.694021	0	0.170493	196.132
43.1642	0.0254982	-0.00864655	2.05802	0.531879	0	0.13795	196.136
43.1979	0.025726	0.0222213	2.07321	0.370179	0	0.113198	196.135
43.2315	0.0270024	0.0539403	2.08291	0.205475	0	0.096634	196.128
43.2652	0.0293814	0.0878726	2.08695	0.0327137	10	0.0892982	196.115
43.2988	0.0291867	-0.0995038	2.10377	0.968834	0	0.229816	196.116
43.3324	0.0264129	-0.0660963	2.13343	0.798056	0	0.183058	196.132
43.3659	0.0247161	-0.0354194	2.15748	0.637265	0	0.145646	196.14
43.3995	0.0240212	-0.00619293	2.17622	0.48177	0	0.116109	196.143
43.4331	0.0243003	0.022862	2.18981	0.326764	0	0.0938259	196.142
43.4666	0.0255634	0.0527629	2.19813	0.16882	0	0.0791324	196.136
43.5002	0.0278718	0.0849124	2.20104	0.00254272	10	0.0729681	196.124
43.5339	0.0275345	-0.105007	2.21706	0.948821	0	0.207028	196.126
43.5676	0.0245345	-0.0736346	2.24624	0.785293	0	0.162168	196.141
43.6011	0.0225486	-0.0454412	2.26996	0.63362	0	0.126319	196.15
43.6347	0.0214701	-0.0189664	2.28879	0.487973	0	0.0975502	196.155
43.6683	0.0212655	0.00675277	2.30279	0.345043	0	0.0752538	196.156
43.7019	0.0219269	0.0327394	2.31198	0.201154	0	0.0593096	196.153
43.7355	0.0234776	0.0600027	2.31626	0.0527238	0	0.0501829	196.146
43.769	0.0259819	0.0896994	2.31612	-0.0400866	10	0.0669655	196.134
43.8026	0.0257816	-0.101681	2.33089	0.91547	0	0.192117	196.135
43.8361	0.0228729	-0.0725259	2.35892	0.760264	0	0.150003	196.149
43.8696	0.0208891	-0.0462855	2.38195	0.615618	0	0.115914	196.157
43.9032	0.0197491	-0.0218652	2.40028	0.477481	0	0.0884216	196.162
43.9367	0.0194112	0.00163618	2.41402	0.34275	0	0.0668823	196.163
43.9704	0.0198651	0.025361	2.4233	0.206883	0	0.050955	196.161
44.004	0.0211255	0.0499914	2.42793	0.067985	0	0.0411252	196.156
44.0376	0.0232471	0.0766782	2.42812	-0.0334733	0	0.0491479	196.147
44.0712	0.0263094	0.10642	2.42605	-0.0921157	10	0.0787216	196.132
44.1047	0.0266819	-0.084131	2.43902	0.860287	0	0.188428	196.13
44.1382	0.0243808	-0.0534871	2.46516	0.699604	0	0.148169	196.142
44.1717	0.0230709	-0.0250803	2.486	0.54717	0	0.116079	196.148
44.2052	0.0226916	0.00236166	2.50183	0.398158	0	0.0910075	196.149
44.2388	0.0232339	0.0300003	2.51271	0.248254	0	0.0726792	196.147
44.2724	0.0247182	0.0587847	2.51847	0.0943123	0	0.0616183	196.14
44.3059	0.0272004	0.0898906	2.51921	-0.0282305	10	0.0710947	196.127
44.3394	0.0270366	-0.0997024	2.53424	0.920388	0	0.198393	196.128
44.3729	0.0242182	-0.0689708	2.56236	0.759429	0	0.15532	196.142
44.4066	0.0223758	-0.0409227	2.58534	0.608022	0	0.120574	196.151
44.4402	0.0214458	-0.0145204	2.60335	0.462552	0	0.0929239	196.155
44.4738	0.021391	0.0112467	2.61649	0.319473	0	0.0717681	196.155
44.5074	0.0222076	0.0374876	2.62481	0.174641	0	0.057009	196.152
44.541	0.023924	0.065181	2.62817	0.0246594	0	0.0492476	196.144
44.5746	0.0266166	0.0955631	2.62728	-0.0607569	10	0.070137	196.131
44.6082	0.0266208	-0.0953095	2.64136	0.893442	0	0.189377	196.13
44.6418	0.0239402	-0.0649612	2.66864	0.733822	0	0.147746	196.144
44.6754	0.0222284	-0.0371757	2.69077	0.583381	0	0.114275	196.152
44.7091	0.0214227	-0.0108971	2.70794	0.438401	0	0.08779	196.155
44.7426	0.0214895	0.0148909	2.72026	0.295292	0	0.0677606	196.155
44.7762	0.0224278	0.0412523	2.72774	0.150157	0	0.0541895	196.151
44.8097	0.0242735	0.0692594	2.73026	0.000810625	0	0.0481935	196.142
44.8433	0.0271142	0.100175	2.7291	-0.0668722	10	0.0760232	196.128
44.8769	0.0272881	-0.0897866	2.74291	0.883714	0	0.192875	196.127
44.9105	0.0248061	-0.0584951	2.76982	0.720634	0	0.151276	196.14
44.9441	0.023332	-0.029561	2.79141	0.566083	0	0.118068	196.147
44.9776	0.0228067	-0.00186555	2.80788	0.416101	0	0.0921574	196.149
45.0112	0.0232065	0.0257722	2.81933	0.266296	0	0.0730892	196.147
45.0448	0.0245512	0.0544986	2.82572	0.112464	0	0.0611667	196.141
45.0784	0.0268915	0.085386	2.82693	-0.0239011	10	0.0650616	196.129
45.112	0.026559	-0.105244	2.84222	0.929257	0	0.194642	196.131
45.1456	0.0235402	-0.0751612	2.87072	0.770583	0	0.151473	196.146
45.1792	0.0214752	-0.0480764	2.89412	0.622698	0	0.116657	196.155
45.2128	0.020285	-0.0229316	2.91268	0.481829	0	0.0887587	196.16
45.2465	0.0199222	0.00130875	2.92659	0.344184	0	0.0669731	196.161
45.2802	0.0203752	0.0256454	2.93587	0.206103	0	0.0510781	196.159
45.3139	0.0216581	0.0509375	2.94044	0.064732	0	0.041437	196.154
45.3474	0.023816	0.0782181	2.94067	-0.0291908	10	0.052519	196.144
45.381	0.0231804	-0.116215	2.95599	0.937773	0	0.182923	196.147
45.4145	0.0197213	-0.090439	2.98505	0.794706	0	0.141715	196.162
45.4481	0.0170686	-0.0683657	3.00948	0.66517	0	0.108214	196.171
45.4816	0.0151072	-0.0490518	3.02975	0.545645	0	0.0807643	196.178
45.5152	0.0137553	-0.0316793	3.04618	0.433047	0	0.0583078	196.181
45.5488	0.0129631	-0.0155758	3.05892	0.324998	0	0.0402724	196.184
45.5824	0.0127002	-0.000145315	3.06806	0.219518	0	0.026376	196.184
45.616	0.0129538	0.0152946	3.07366	0.113955	0	0.0164523	196.184
45.6497	0.0137387	0.0314186	3.07569	0.00571906	0	0.010608	196.181
45.6833	0.015081	0.0487613	3.07522	-0.0226013	0	0.0196498	196.178
45.7169	0.0170341	0.0680554	3.07414	-0.043359	0	0.0355479	196.172
45.7504	0.0196756	0.0900807	3.0722	-0.0740718	10	0.0574784	196.162
45.7838	0.0193695	-0.108448	3.08621	0.90699	0	0.176685	196.163
45.8174	0.0160963	-0.0871325	3.1145	0.780117	0	0.138782	196.175
45.8511	0.0134684	-0.0692855	3.13884	0.66564	0	0.107237	196.182
45.8848	0.0113939	-0.0542824	3.15948	0.561525	0	0.0809708	196.187
45.9183	0.00979441	-0.0415707	3.1767	0.469127	0	0.0603213	196.191
45.9519	0.00858663	-0.0304935	3.19109	0.388578	0	0.0449501	196.193
45.9855	0.00773009	-0.0206701	3.20293	0.317144	0	0.033371	196.194
46.0191	0.00718845	-0.0116898	3.21247	0.251839	0	0.0244735	196.195
46.0526	0.00693965	-0.0031988	3.21987	0.190091	0	0.0175441	196.195
46.0862	0.00697236	0.0051574	3.22523	0.129323	0	0.0121322	196.195
46.1197	0.00728767	0.0137225	3.22853	0.0670359	0	0.00803419	196.195
46.1533	0.00790009	0.022865	3.22968	0.000551332	0	0.00527869	196.194
46.1869	0.00883638	0.0329594	3.22938	-0.00988438	0	0.0096139	196.192
46.2205	0.0101309	0.0443758	3.22905	-0.00988438	0	0.0179914	196.19
46.2541	0.011837	0.0575902	3.22871	-0.0102737	0	0.0308578	196.186
46.2877	0.0140309	0.0731871	3.22827	-0.0174304	0	0.0486284	196.181
46.3213	0.016788	0.0917009	3.22742	-0.0353423	10	0.0718158	196.172
46.355	0.0164493	-0.111875	3.24318	0.966117	0	0.206242	196.173
46.3886	0.0129989	-0.0941606	3.27369	0.852289	0	0.167199	196.183
46.4222	0.0100784	-0.0802764	3.30062	0.753513	0	0.134778	196.19
46.4558	0.00756868	-0.0696579	3.32457	0.676308	0	0.111653	196.194
46.4893	0.00537003	-0.0618822	3.34625	0.619768	0	0.0961478	196.197
