# t	p	dpdt	w	dwdt	ctrl	T	V
36.549	-0.00138205	-0.466065	-8.68671	4.16075	-20	3.93695	196.2
36.5826	-0.00962404	-0.0264247	-8.58501	1.90209	-20	1.79581	196.191
36.6168	-0.00290678	0.420464	-8.55909	-0.377975	20	1.21078	196.199
36.6669	0.00148002	-0.244105	-8.49523	2.90069	-20	2.39128	196.2
36.7171	0.00602642	0.426654	-8.43539	-0.499542	20	1.10507	196.196
36.7506	0.0130318	-0.00722369	-8.4155	1.66257	-20	1.47277	196.183
36.784	0.0204983	0.455963	-8.39877	-0.642387	20	1.13462	196.159
36.8175	0.028792	0.0416936	-8.3849	1.44588	0	1.40823	196.119
36.8509	0.0307762	0.0773171	-8.33949	1.26729	0	1.33485	196.107
36.8846	0.0340264	0.116302	-8.29998	1.07622	0	1.27268	196.086
36.9186	0.0387176	0.160429	-8.26688	0.866106	20	1.22533	196.053
36.9689	0.0317659	-0.439275	-8.14774	3.88151	-20	3.39923	196.101
37.0188	0.0276248	0.272221	-8.04307	0.317301	20	1.14179	196.125
37.0526	0.0298385	-0.140628	-7.99749	2.38041	-20	1.97585	196.113
37.0863	0.0332503	0.343736	-7.95803	-0.0382146	20	1.12984	196.092
37.1366	0.0353941	-0.257762	-7.88363	2.98893	-20	2.49814	196.077
37.1865	0.0406126	0.467999	-7.8244	-0.601104	20	1.26462	196.038
37.2202	0.0497558	0.0780187	-7.81055	1.39796	20	1.57146	195.957
37.254	0.0458162	-0.311418	-7.72974	3.37408	-20	3.03266	195.994
37.288	0.0437837	0.191424	-7.65743	0.884438	20	1.47322	196.012
37.338	0.0387846	-0.393147	-7.53956	3.83799	-20	3.61621	196.052
37.388	0.0372957	0.333204	-7.43816	0.220702	20	1.43099	196.064
37.4216	0.0418074	-0.0635018	-7.3971	2.22008	0	2.18771	196.029
37.4553	0.0405048	-0.0139561	-7.32607	1.99072	0	2.07053	196.039
37.5057	0.0416473	0.0596182	-7.23428	1.64967	20	1.92537	196.03
37.5555	0.0299698	-0.532929	-7.07842	4.63029	-20	4.76587	196.112
37.5892	0.0200761	-0.055974	-6.96282	2.23574	0	2.28005	196.16
37.6231	0.0185796	-0.032477	-6.88922	2.10038	0	2.16412	196.166
37.6734	0.0177722	0.000119677	-6.78847	1.90792	0	2.00299	196.169
37.7235	0.0185836	0.032559	-6.69778	1.71639	0	1.8544	196.166
37.7569	0.0200554	0.0557071	-6.64256	1.58303	0	1.762	196.161
37.7905	0.022342	0.081146	-6.59184	1.44126	0	1.67602	196.151
37.8245	0.0255856	0.110288	-6.54544	1.28537	20	1.5972	196.136
37.8747	0.0154604	-0.516736	-6.40289	4.40273	-20	4.23226	196.177
37.9248	0.0067287	0.165483	-6.2694	0.938348	0	1.37923	196.196
37.9583	0.012455	0.176992	-6.23917	0.855236	20	1.32098	196.185
37.9923	0.0110581	-0.259584	-6.17359	3.00961	-20	2.5308	196.188
38.0425	0.0152732	0.428576	-6.10982	-0.454351	20	1.17151	196.177
38.0924	0.0209623	-0.198686	-6.05354	2.68308	-20	2.22228	196.157
38.126	0.0222107	0.273214	-6.00327	0.308017	20	1.13517	196.152
38.1598	0.0243333	-0.147231	-5.95744	2.4004	-20	1.97259	196.142
38.2099	0.0347763	0.566774	-5.92606	-1.12253	20	1.36203	196.081
38.2434	0.0471062	0.172849	-5.92887	0.91899	20	1.39794	195.982
38.2769	0.0464207	-0.213884	-5.86517	2.87968	-20	2.55735	195.989
38.3107	0.0476628	0.287746	-5.80986	0.399892	20	1.37568	195.977
38.3441	0.0508837	-0.0941593	-5.76405	2.34018	0	2.22045	195.946
38.3774	0.0487364	-0.035044	-5.69043	2.07697	0	2.09408	195.967
38.4111	0.0485403	0.0233797	-5.62478	1.81564	20	1.98815	195.969
38.445	0.042723	-0.368464	-5.52982	3.80039	-20	3.70516	196.021
38.4946	0.0425277	0.360554	-5.43096	0.18147	20	1.57959	196.023
38.5286	0.0480679	-0.032868	-5.39089	2.17368	0	2.32403	195.973
38.5622	0.0479294	0.024599	-5.32216	1.91596	20	2.21335	195.975
38.6127	0.0343757	-0.566223	-5.15054	4.90086	-20	5.32287	196.084
38.6625	0.0239001	0.142839	-4.99517	1.34748	20	1.97233	196.144
38.6961	0.0216929	-0.274887	-4.91513	3.42556	0	3.44389	196.154
38.7302	0.0127071	-0.253992	-4.80058	3.29958	-20	3.28111	196.184
38.7803	0.0172331	0.435825	-4.72261	-0.187987	20	1.5912	196.171
38.8136	0.0247782	0.0183636	-4.69403	1.89088	0	2.10871	196.14
38.847	0.0258944	0.0486609	-4.63349	1.73164	0	2.00984	196.134
38.8809	0.0280914	0.0813883	-4.57762	1.56289	20	1.91828	196.123
38.9145	0.0239011	-0.332172	-4.49067	3.62522	-20	3.51619	196.144
38.9479	0.0206628	0.137694	-4.40908	1.26161	20	1.75972	196.158
38.9814	0.0182278	-0.283591	-4.33183	3.35216	-20	3.18265	196.167
39.0149	0.016527	0.181649	-4.25896	1.00341	20	1.61269	196.173
39.0483	0.0155081	-0.242849	-4.19034	3.1046	-20	2.87551	196.176
39.0819	0.0151673	0.222532	-4.12545	0.751562	20	1.47478	196.177
39.1154	0.0154817	-0.203684	-4.06498	2.8602	-20	2.58424	196.176
39.1492	0.0165046	0.264412	-4.00828	0.494561	20	1.35666	196.173
39.183	0.0182072	-0.16331	-3.95572	2.61383	-20	2.31718	196.167
39.2333	0.0276553	0.541813	-3.91312	-0.900675	20	1.43054	196.125
39.268	0.0391548	0.123474	-3.9068	1.2319	20	1.59509	196.05
39.3168	0.0310168	-0.459467	-3.77534	4.16232	-20	3.99369	196.106
39.3502	0.0236302	0.0151949	-3.67628	1.78327	0	1.85969	196.145
39.3839	0.0246326	0.044364	-3.61866	1.62759	0	1.7654	196.14
39.4179	0.0266602	0.0755054	-3.56615	1.46452	0	1.67882	196.13
39.4679	0.0316993	0.127455	-3.49932	1.2023	20	1.57013	196.101
39.5021	0.0289623	-0.288245	-3.42272	3.28227	-20	2.97336	196.118
39.5517	0.0322091	0.420081	-3.34784	-0.259025	20	1.36656	196.098
39.5852	0.0395459	0.0191215	-3.32247	1.76076	0	1.84337	196.047
39.6192	0.0410212	0.0679744	-3.26646	1.53353	20	1.75627	196.035
39.6693	0.0295626	-0.529407	-3.1148	4.53732	-20	4.52157	196.114
39.7192	0.0207679	0.174697	-2.97684	0.998669	20	1.55144	196.158
39.7529	0.0195341	-0.248187	-2.90782	3.09828	-20	2.82037	196.163
39.7868	0.0191412	0.224914	-2.84326	0.713216	20	1.42717	196.164
39.837	0.0145566	-0.408928	-2.72865	3.85593	-20	3.54321	196.179
39.8871	0.0112842	0.277477	-2.62265	0.37503	20	1.26352	196.188
39.9378	0.00885512	-0.374171	-2.52231	3.59031	-20	3.11636	196.192
39.9879	0.00709476	0.303429	-2.42883	0.141247	20	1.1031	196.195
40.0215	0.00995836	-0.132188	-2.38806	2.28588	-20	1.84002	196.19
40.0552	0.0132879	0.330143	-2.35043	-0.0563808	20	1.01724	196.183
40.1057	0.0137204	-0.312866	-2.27276	3.12898	-20	2.44821	196.182
40.1554	0.0151242	0.369779	-2.20318	-0.324092	20	0.945818	196.178
40.1891	0.0203902	-0.0560138	-2.17804	1.80094	-20	1.4118	196.159
40.223	0.0265848	0.42239	-2.15762	-0.587151	20	0.98207	196.131
40.2733	0.0324119	-0.188921	-2.10883	2.49738	-20	1.90098	196.097
40.323	0.0408532	0.53078	-2.07323	-1.03719	20	1.2087	196.036
40.3568	0.0521522	0.140158	-2.07332	0.996729	20	1.30089	195.933
40.3908	0.0503688	-0.24556	-2.00613	2.95977	-20	2.51761	195.951
40.441	0.0569289	0.508396	-1.95059	-0.729835	20	1.39585	195.882
40.491	0.0686725	-0.0340726	-1.91536	2.09655	0	2.14409	195.738
40.5244	0.0688921	0.047254	-1.85102	1.75373	20	2.04458	195.735
40.5582	0.0643617	-0.316232	-1.76005	3.62913	0	3.66276	195.794
40.5918	0.0549431	-0.245412	-1.64318	3.32403	0	3.42123	195.904
40.6423	0.0448775	-0.156378	-1.48568	2.92758	0	3.12904	196.002
40.6923	0.0389656	-0.0820597	-1.34817	2.58464	0	2.89381	196.051
40.7257	0.0369863	-0.0367442	-1.26536	2.37104	20	2.75726	196.066
40.7593	0.0289695	-0.442228	-1.15165	4.40401	0	4.83603	196.118
40.7932	0.0144784	-0.416246	-1.00508	4.26025	0	4.62245	196.179
40.8436	-0.00618717	-0.408873	-0.792531	4.19663	-20	4.49478	196.196
40.8933	-0.0105157	0.233144	-0.66648	0.886907	20	1.80325	196.189
40.9269	-0.0104043	-0.226502	-0.599054	3.12038	-20	3.04133	196.189
40.9609	-0.0106529	0.211809	-0.531471	0.859398	20	1.58291	196.189
41.0112	-0.0173326	-0.479087	-0.403989	4.21218	-20	3.98281	196.171
41.0447	-0.0263382	-0.0612968	-0.299595	2.03684	-20	1.82014	196.132
41.0782	-0.0214601	0.353934	-0.267596	-0.120514	20	1.0901	196.155
41.1116	-0.0174501	-0.113527	-0.233645	2.14228	-20	1.68036	196.17
41.145	-0.0141561	0.311338	-0.198782	-0.0570782	20	0.900028	196.18
41.1787	-0.0114642	-0.150714	-0.162818	2.18946	-20	1.54385	196.187
41.2125	-0.0091775	0.286324	-0.126829	-0.0626811	0	0.750191	196.192
41.2459	0.000260997	0.281021	-0.128052	-0.0241633	0	0.762888	196.2
41.2961	0.014584	0.294231	-0.129273	-0.0265121	20	0.834904	196.179
41.3296	0.0172998	-0.131568	-0.094648	2.08592	-20	1.46858	196.171
41.3632	0.0207691	0.338291	-0.0642268	-0.267602	20	0.821765	196.158
41.3972	0.025061	-0.0849393	-0.0372931	1.843	-20	1.31434	196.138
41.4474	0.0387589	0.634148	-0.0340597	-1.68928	20	1.30916	196.053
41.4972	0.0559643	0.0634715	-0.0424713	1.29187	0	1.28567	195.893
41.5307	0.0592283	0.13197	-0.0041236	0.994772	20	1.24263	195.856
41.5646	0.0573569	-0.242973	0.0620254	2.9147	-20	2.43475	195.877
41.5981	0.0577593	0.267013	0.117832	0.411597	20	1.24501	195.873
41.6316	0.0604934	-0.10328	0.16349	2.30908	0	2.087	195.841
41.6655	0.0582108	-0.0319565	0.236453	2.00128	0	1.95765	195.868
41.7156	0.0592102	0.0721152	0.325517	1.55101	20	1.82173	195.856
41.7657	0.0488695	-0.48877	0.474553	4.41547	-20	4.48967	195.966
41.7993	0.0408213	0.00743332	0.581349	1.95885	0	2.16914	196.037
41.833	0.0419086	0.0572282	0.643578	1.72859	20	2.0715	196.028
41.8669	0.0370718	-0.343516	0.736402	3.74825	0	3.7604	196.065
41.9169	0.0213071	-0.291947	0.916819	3.48797	20	3.47131	196.155
41.9509	0.0040421	-0.727962	1.07168	5.64099	-20	6.37513	196.198
41.9845	-0.0129469	-0.286925	1.22294	3.37706	20	3.22023	196.184
42.0181	-0.0304941	-0.759051	1.37472	5.65399	-20	6.18508	196.109
42.0518	-0.0492641	-0.361178	1.52924	3.54926	0	3.11154	195.962
42.0855	-0.0625244	-0.427415	1.65202	3.73828	0	3.13424	195.817
42.1193	-0.0782953	-0.510057	1.78218	3.985	-20	3.23031	195.599
42.1528	-0.0896874	-0.172633	1.88422	2.1157	0	1.30485	195.411
42.1863	-0.0972993	-0.282063	1.96095	2.45846	-20	1.35917	195.272
42.2199	-0.101443	0.033873	2.01339	0.673554	20	0.351787	195.191
42.2536	-0.109642	-0.521588	2.07886	3.2158	-20	1.73929	195.022
42.2871	-0.122144	-0.227046	2.15796	1.51346	-20	0.411045	194.738
42.3207	-0.125004	0.0560074	2.18093	-0.134291	-20	0.0114366	194.669
42.3542	-0.118372	0.341428	2.15029	-1.70076	20	0.450157	194.827
42.3879	-0.116399	-0.224108	2.13775	0.932611	-20	0.150248	194.872
42.4216	-0.119018	0.0679255	2.14093	-0.715746	-20	0.134805	194.812
42.4552	-0.111793	0.363254	2.08992	-2.32308	0	0.933318	194.975
42.4889	-0.101691	0.239443	2.02017	-1.83218	-20	0.673873	195.186
42.5224	-0.0883028	0.562489	1.9302	-3.5474	20	2.13477	195.436
42.5561	-0.0784073	0.0266317	1.85435	-0.962101	-20	0.414019	195.597
42.5896	-0.0716665	0.376401	1.7916	-2.78123	0	1.49447	195.696
42.6233	-0.0603361	0.298318	1.70359	-2.45048	0	1.27384	195.843
42.657	-0.051442	0.23181	1.62608	-2.16071	-20	1.10428	195.94
42.6905	-0.0371768	0.622302	1.52071	-4.13637	20	2.99368	196.064
42.724	-0.0244096	0.141702	1.42246	-1.7335	-20	0.871285	196.142
42.7576	-0.0125871	0.565202	1.32918	-3.83358	20	2.61121	196.184
42.7911	-0.0012805	0.111561	1.23949	-1.52542	-20	0.723541	196.2
42.8247	0.0100265	0.563412	1.1513	-3.73006	20	2.42085	196.19
42.8584	0.0217521	0.135115	1.06316	-1.51108	-20	0.621923	196.154
42.892	0.0342855	0.613553	0.973959	-3.80907	20	2.40165	196.085
42.9256	0.0482023	0.218664	0.881394	-1.71734	20	0.599897	195.972
42.9593	0.0490682	-0.167022	0.858187	0.324513	-20	0.120341	195.964
42.9927	0.0518544	0.33405	0.829219	-2.05315	20	0.694651	195.936
43.0264	0.0567135	-0.0441831	0.794332	-0.0241607	0	0.0241057	195.885
43.0599	0.0563621	0.0231469	0.790262	-0.218508	20	0.0114189	195.888
43.0933	0.0508562	-0.353647	0.815167	1.70783	-20	0.442086	195.946
43.1269	0.0474054	0.147293	0.831151	-0.730052	20	0.0804461	195.98
43.1605	0.0458424	-0.240612	0.840599	1.2707	-20	0.245315	195.994
43.194	0.0460975	0.255904	0.842357	-1.14108	20	0.204217	195.992
43.2275	0.0481978	-0.13011	0.838268	0.870543	0	0.133562	195.972
43.2611	0.0447725	-0.0745193	0.863255	0.619682	20	0.0822066	196.003
43.2945	0.0357175	-0.468931	0.917117	2.60859	-20	1.05169	196.075
43.3281	0.0281023	0.0140813	0.964126	0.195547	20	0.0340241	196.123
43.3617	0.0216092	-0.401853	1.00544	2.26793	-20	0.799139	196.154
43.3952	0.0159909	0.0655134	1.04189	-0.087378	20	0.0242245	196.175
43.4289	0.0109646	-0.365242	1.07486	2.04578	-20	0.647248	196.188
43.4625	0.00638358	0.0918119	1.10458	-0.261149	20	0.0258992	196.196
43.496	0.00209378	-0.348589	1.13217	1.90538	-20	0.555134	196.2
43.5296	-0.00210594	0.0975967	1.15782	-0.361582	20	0.0260025	196.2
43.5632	-0.00639874	-0.353975	1.18336	1.86642	-20	0.526313	196.196
43.5968	-0.0109503	0.0823393	1.20832	-0.365262	0	0.0208821	196.188
43.6304	-0.0083929	0.0707222	1.19755	-0.2808	0	0.0139507	196.193
43.6639	-0.00617695	0.0619747	1.18926	-0.217194	0	0.0105128	196.196
43.6974	-0.00421197	0.0557388	1.18279	-0.171849	0	0.00899651	196.198
43.7308	-0.00241906	0.0517618	1.17757	-0.142928	0	0.00843571	196.199
43.7644	-0.000721435	0.0498753	1.17305	-0.129209	20	0.00828035	196.2
43.7979	-0.00658859	-0.400584	1.20571	2.07464	-20	0.64775	196.196
43.8314	-0.0127258	0.0331332	1.23772	-0.152373	0	0.00355495	196.184
43.865	-0.0118656	0.0183636	1.23435	-0.0493498	0	0.00108699	196.186
43.8985	-0.0114862	0.00432816	1.23405	0.00627114	0	0.000317522	196.187
43.9321	-0.0115738	-0.00955596	1.23427	0.00730205	0	0.000663395	196.187
43.9657	-0.0121316	-0.023807	1.23455	0.00973943	-20	0.00479252	196.186
43.9992	-0.0056533	0.411286	1.19885	-2.13777	20	0.688215	196.197
44.0328	0.000594321	-0.0378311	1.16563	0.14635	0	0.00394568	196.2
44.0664	-0.000672364	-0.0378781	1.17051	0.145145	0	0.00394313	196.2
44.1	-0.00196732	-0.0394676	1.17539	0.145145	0	0.00424975	196.2
44.1336	-0.00334232	-0.0426645	1.18027	0.145145	0	0.00501947	196.199
44.1673	-0.00485871	-0.0476182	1.18516	0.145145	-20	0.00661596	196.198
44.2009	0.00100758	0.397352	1.15325	-2.0403	20	0.625572	196.2
44.2344	0.00692463	-0.0423112	1.1228	0.207262	0	0.00645182	196.195
44.2678	0.005639	-0.034776	1.12879	0.152466	0	0.00367065	196.197
44.3013	0.00458136	-0.0286464	1.13312	0.10789	0	0.00224579	196.198
44.335	0.00370314	-0.0236418	1.13612	0.0714948	0	0.00163967	196.199
44.3686	0.00298004	-0.0196245	1.13801	0.0422784	0	0.00151555	196.199
44.402	0.00237947	-0.0164118	1.13902	0.0189138	0	0.00164858	196.199
44.4356	0.00187284	-0.0138512	1.13933	0.00029202	0	0.00190244	196.2
44.4692	0.00144205	-0.0118529	1.13927	-0.00209866	0	0.00150684	196.2
44.5028	0.0010704	-0.0103395	1.1392	-0.00209866	0	0.00115827	196.2
44.5365	0.000741645	-0.00924539	1.13913	-0.00209866	0	0.000934806	196.2
44.5702	0.000443286	-0.00852999	1.13906	-0.00209866	0	0.000801635	196.2
44.6037	0.000164412	-0.00816485	1.13899	-0.00209866	0	0.000737612	196.2
44.6372	-0.000107739	-0.00813081	1.13892	-0.00191086	0	0.000725256	196.2
44.6708	-0.00038467	-0.00842704	1.13888	6.89456e-05	0	0.000707829	196.2
44.7044	-0.000677375	-0.00906624	1.13888	6.89456e-05	0	0.00081947	196.2
44.738	-0.000997849	-0.0100751	1.13889	6.89456e-05	0	0.0010123	196.2
44.7716	-0.00135978	-0.0114978	1.13889	6.89456e-05	0	0.00131884	196.2
44.8053	-0.00177763	-0.0133924	1.13889	6.89456e-05	0	0.00178986	196.2
44.8389	-0.00226562	-0.0158216	1.13889	6.89456e-05	0	0.00249888	196.199
44.8725	-0.00284721	-0.0189018	1.13889	6.89456e-05	0	0.00356759	196.199
44.906	-0.00354253	-0.0227394	1.1389	6.89456e-05	0	0.00516454	196.199
44.9396	-0.00438384	-0.0275123	1.1389	6.89456e-05	-20	0.00756166	196.198
44.973	0.00208994	0.415758	1.10249	-2.17585	20	0.713922	196.2
45.0066	0.00864572	-0.0238715	1.06744	0.08076	0	0.00157452	196.193
45.0401	0.00801599	-0.0138752	1.06891	0.00806809	0	0.00151324	196.194
45.0736	0.00771024	-0.00442664	1.06887	-0.00235957	0	0.000240792	196.194
45.1071	0.00771707	0.00483589	1.06879	-0.00235957	0	0.00019128	196.194
45.1408	0.00803902	0.0143464	1.06871	-0.00235957	0	0.00192585	196.194
45.1744	0.00868715	0.0244064	1.06863	-0.00235957	20	0.00572942	196.193
45.2079	0.00214575	-0.415306	1.1049	2.16258	-20	0.704486	196.2
45.2415	-0.00430814	0.0296618	1.1392	-0.113737	0	0.00241863	196.198
45.275	-0.00339579	0.0250404	1.13597	-0.0801288	0	0.00177578	196.199
45.3085	-0.00261906	0.021424	1.13375	-0.0538279	0	0.00157064	196.199
45.3422	-0.00194739	0.0186726	1.13229	-0.0338184	0	0.00158978	196.2
45.3757	-0.00135693	0.016688	1.13141	-0.0193849	0	0.00169758	196.2
45.4092	-0.000820883	0.0153785	1.13094	-0.00986137	0	0.00181185	196.2
45.4428	-0.000316845	0.0146925	1.1307	-0.00487275	0	0.00188539	196.2
45.4764	0.000173091	0.0146061	1.13056	-0.00396998	0	0.0019101	196.2
45.51	0.000670664	0.0151142	1.13043	-0.00396998	0	0.00205304	196.2
45.5436	0.00119635	0.0162401	1.13029	-0.00396998	0	0.00238819	196.2
45.5774	0.00177314	0.0180374	1.13016	-0.00396998	0	0.00297572	196.2
45.611	0.00241993	0.0205644	1.13003	-0.00396998	0	0.00391105	196.199
45.6446	0.0031647	0.0239269	1.12989	-0.00396998	0	0.00535368	196.199
45.6782	0.00403891	0.0282665	1.12976	-0.00396998	20	0.00754975	196.198
45.7118	-0.00245595	-0.41668	1.16626	2.17963	-20	0.716333	196.199
45.7454	-0.00905065	0.0223375	1.20148	-0.0745295	0	0.00138576	196.192
45.7788	-0.00848119	0.0118296	1.20028	0.000608408	0	0.00142839	196.193
45.8124	-0.00825383	0.00176268	1.2003	0.000608408	0	3.55635e-05	196.193
45.846	-0.00836219	-0.00823747	1.20032	0.000608408	0	0.000658717	196.193
45.8796	-0.00881221	-0.0185958	1.20034	0.000608408	0	0.00341298	196.192
45.9133	-0.00962215	-0.0297104	1.20036	0.000608408	-20	0.00875495	196.191
45.9471	-0.00317889	0.41198	1.16357	-2.17559	20	0.715348	196.199
45.9808	0.00313567	-0.0365311	1.12894	0.116842	0	0.00378047	196.199
46.0144	0.00196374	-0.0334602	1.13246	0.0945087	0	0.00345929	196.2
46.048	0.000874151	-0.0317548	1.13539	0.0821065	0	0.0033624	196.2
46.0816	-0.000182212	-0.0313382	1.13807	0.0789274	0	0.00335329	196.2
46.1152	-0.00124651	-0.0321989	1.14073	0.0789274	0	0.00362845	196.2
46.1487	-0.002357	-0.0343613	1.14337	0.0789274	0	0.00438507	196.199
46.1822	-0.00356685	-0.0379271	1.14602	0.0789274	-20	0.00583701	196.199
46.2159	0.00263159	0.408067	1.1119	-2.10932	20	0.669298	196.199
46.2495	0.0089356	-0.032254	1.07904	0.144367	0	0.00324129	196.192
46.2831	0.00802733	-0.0220518	1.08262	0.070178	0	0.00138153	196.194
46.3167	0.00744452	-0.0127278	1.08382	0.00237375	0	0.00150221	196.195
46.3503	0.00716562	-0.00393057	1.08361	-0.00731158	0	0.000298848	196.195
46.3838	0.00717826	0.00468703	1.08337	-0.00731158	0	0.00011201	196.195
46.4174	0.00748226	0.0135002	1.08312	-0.00731158	0	0.00145713	196.195
46.4509	0.00808966	0.0228561	1.08288	-0.00731158	20	0.004585	196.194
46.4843	0.00154131	-0.41578	1.11873	2.15142	-20	0.696399	196.2
46.5179	-0.00494109	0.0283474	1.1527	-0.118194	0	0.00231734	196.198
46.5516	-0.00408187	0.0229072	1.14941	-0.0786308	0	0.00144315	196.198
46.5852	-0.00338983	0.0184055	1.14734	-0.0458923	0	0.00116732	196.199
46.6187	-0.00283763	0.0146654	1.14627	-0.0186924	0	0.0012464	196.199
46.6522	-0.0023999	0.0115157	1.14603	0.000901225	0	0.00136806	196.199
46.6859	-0.00205882	0.00882668	1.14606	0.000901225	0	0.000811368	196.2
46.7195	-0.00180217	0.00650126	1.14609	0.000901225	0	0.000446547	196.2
46.753	-0.00161941	0.00444687	1.14612	0.000901225	0	0.000214224	196.2
46.7865	-0.0015022	0.00257171	1.14615	0.000901225	0	7.58544e-05	196.2
46.82	-0.00144586	0.000799373	1.14618	0.000901225	0	9.71834e-06	196.2
46.8535	-0.00144818	-0.000938635	1.14621	0.000901225	0	5.87338e-06	196.2
46.8872	-0.00150951	-0.00272135	1.14624	0.000901225	0	6.46939e-05	196.2
46.9207	-0.00163194	-0.00460867	1.14627	0.000901225	0	0.000196231	196.2
46.9543	-0.00182143	-0.0066916	1.1463	0.000901225	0	0.000424099	196.2
46.9878	-0.00208398	-0.00903654	1.14633	0.000901225	0	0.000784462	196.2
47.0215	-0.00243256	-0.0117596	1.14636	0.000901225	0	0.00134093	196.199
47.0551	-0.00288099	-0.0149664	1.14639	0.000901225	0	0.00218643	196.199
47.0888	-0.00344644	-0.0187798	1.14642	0.000901225	0	0.00345956	196.199
47.1224	-0.00415258	-0.0233598	1.14645	0.000901225	0	0.00537306	196.198
47.1561	-0.00502904	-0.0288983	1.14648	0.000901225	-20	0.00824738	196.198
47.1897	0.00146702	0.416208	1.10972	-2.18499	20	0.720456	196.2
47.2234	0.00802233	-0.0257282	1.07442	0.0823021	0	0.00187524	196.194
47.2569	0.00731717	-0.0165209	1.07603	0.0153465	0	0.0018448	196.195
47.2905	0.00690763	-0.00796379	1.07608	-0.000462576	0	0.000649072	196.195
47.324	0.00677893	0.000271141	1.07607	-0.000462576	0	3.51181e-07	196.195
47.3577	0.00692649	0.00853254	1.07605	-0.000462576	0	0.000712372	196.195
47.3912	0.00735481	0.0171114	1.07604	-0.000462576	0	0.00289646	196.195
47.4248	0.00808281	0.0264001	1.07602	-0.000462576	20	0.00692094	196.194
47.4584	0.00157016	-0.414853	1.11254	2.17116	-20	0.710848	196.2
47.492	-0.00487859	0.0300909	1.14716	-0.106045	0	0.00247587	196.198
47.5256	-0.00396127	0.0247753	1.14427	-0.0673878	0	0.00195762	196.198
47.5591	-0.00320571	0.0204708	1.14256	-0.0360828	0	0.00195205	196.199
47.5926	-0.00258097	0.0170006	1.14179	-0.0108457	0	0.00221736	196.199
47.6262	-0.00205733	0.0142007	1.14171	0.000814389	0	0.00206322	196.2
47.6599	-0.00161843	0.0119846	1.14174	0.000814389	0	0.00147572	196.2
47.6933	-0.00124758	0.0102665	1.14176	0.000814389	0	0.00108781	196.2
47.7269	-0.000926165	0.00895929	1.14179	0.000814389	0	0.00083224	196.2
47.7604	-0.000642875	0.00801752	1.14182	0.000814389	0	0.000669289	196.2
47.7938	-0.000385777	0.00740053	1.14185	0.000814389	0	0.000572152	196.2
47.8275	-0.000142719	0.00708148	1.14187	0.000814389	0	0.000524907	196.2
47.8611	9.39118e-05	0.00705209	1.1419	0.000649832	0	0.000515883	196.2
47.8946	0.000333665	0.00730885	1.1419	-0.000109205	0	0.000531007	196.2
47.9282	0.000587431	0.00786302	1.1419	-0.000109205	0	0.000614842	196.2
47.9618	0.000866122	0.0087406	1.1419	-0.000109205	0	0.000760169	196.2
47.9953	0.00117791	0.00996602	1.14189	-0.000109205	0	0.000988869	196.2
48.0289	0.00153917	0.011603	1.14189	-0.000109205	0	0.00134123	196.2
48.0625	0.00196313	0.0137127	1.14189	-0.000109205	0	0.00187439	196.2
48.096	0.00246508	0.0163703	1.14188	-0.000109205	0	0.00267271	196.199
48.1297	0.00307146	0.0197165	1.14188	-0.000109205	0	0.00387879	196.199
48.1633	0.00379965	0.0238475	1.14188	-0.000109205	20	0.00567663	196.199
48.1968	-0.00285913	-0.42179	1.17858	2.18639	-20	0.71946	196.199
48.2305	-0.0096336	0.0174967	1.21405	-0.0700138	0	0.000857595	196.191
48.2641	-0.00923799	0.0061371	1.21308	0.0042125	0	0.000489805	196.192
48.2976	-0.00921832	-0.00496024	1.21322	0.0042125	0	0.000172224	196.192
48.3312	-0.00957296	-0.0162559	1.21336	0.0042125	0	0.00237839	196.191
48.3647	-0.0103156	-0.0282026	1.2135	0.0042125	-20	0.00748844	196.19
48.3982	-0.00396745	0.408421	1.17758	-2.14816	20	0.696717	196.198
48.4318	0.00221392	-0.039856	1.14391	0.134403	0	0.00439329	196.2
48.4653	0.000916356	-0.0379792	1.14814	0.120754	0	0.00409948	196.2
48.4988	-0.000347392	-0.0376372	1.15212	0.117868	0	0.00406178	196.2
48.5323	-0.00162207	-0.0388181	1.15606	0.117868	0	0.00440792	196.2
48.5659	-0.00296791	-0.0415815	1.16002	0.117868	0	0.00532686	196.199
48.5995	-0.00443433	-0.0460369	1.16398	0.117868	-20	0.00713014	196.198
48.633	0.00142819	0.397263	1.13146	-2.05874	20	0.637862	196.2
48.6665	0.00734671	-0.0431429	1.10039	0.193167	0	0.00580129	196.195
48.7001	0.00603793	-0.0350907	1.10586	0.134613	0	0.00338562	196.196
48.7336	0.00497747	-0.0284824	1.10953	0.0865553	0	0.00237187	196.198
48.7671	0.0041174	-0.0230197	1.11175	0.0468292	0	0.00219327	196.198
48.8006	0.00342401	-0.0184886	1.11275	0.0138769	0	0.00249796	196.199
48.8342	0.00286874	-0.0147021	1.11283	-0.0017688	0	0.00226726	196.199
48.8677	0.00243042	-0.0115155	1.11277	-0.0017688	0	0.00140925	196.199
48.9012	0.00209138	-0.00880133	1.11271	-0.0017688	0	0.000838626	196.2
48.9348	0.00183654	-0.00643873	1.11265	-0.0017688	0	0.000461849	196.2
48.9683	0.0016564	-0.00433872	1.11259	-0.0017688	0	0.000220663	196.2
49.0019	0.00154325	-0.00240887	1.11253	-0.0017688	0	7.67905e-05	196.2
